Time,Surge,Sway,Yaw
3026.4,1.039754272,7.086429596,-264.4093323
3026.5,0.790693164,4.847029209,-258.3581238
3026.6,0.58208555,3.011936426,-245.7909088
3026.7,0.420207053,1.628183007,-228.2575836
3026.8,0.315701246,0.741823733,-207.750473
3026.9,0.283497691,0.396052271,-186.8279877
3027,0.340350717,0.616458058,-168.5881195
3027.1,0.500050902,1.388738394,-156.3501587
3027.2,0.767462134,2.638937473,-153.0437317
3027.3,1.133437276,4.226739407,-160.4741669
3027.4,1.572826624,5.95801115,-178.7393646
3027.5,2.046951532,7.615368366,-206.0534821
3027.6,2.510311127,8.998220444,-239.0856628
3027.7,2.919592142,9.959766388,-273.7184143
3027.8,3.242091179,10.4295702,-305.9671021
3027.9,3.460924864,10.41601372,-332.7575378
3028,3.575778723,9.990543365,-352.3460083
3028.1,3.599743366,9.261601448,-364.3318176
3028.2,3.554102182,8.348079681,-369.3687439
3028.3,3.463172197,7.359631538,-368.7564087
3028.4,3.350503206,6.386137009,-364.0664368
3028.5,3.236550331,5.494058132,-356.8704834
3028.6,3.13715744,4.725746155,-348.5557251
3028.7,3.062269926,4.099330902,-340.1848755
3028.8,3.015045166,3.609902859,-332.3909912
3028.9,2.992235661,3.234667063,-325.3452148
3029,2.986644268,2.943660021,-318.8511963
3029.1,2.991432905,2.713977575,-312.5734558
3029.2,3.004647255,2.541606426,-306.3235474
3029.3,3.031534672,2.444067955,-300.2668152
3029.4,3.082861423,2.450686693,-294.9237061
3029.5,3.16945219,2.58409071,-290.9390564
3029.6,3.295547485,2.842718124,-288.7267151
3029.7,3.454838276,3.195445538,-288.188324
3029.8,3.632134199,3.594093561,-288.6888733
3029.9,3.81073451,3.999632359,-289.3410339
3030,3.982141495,4.408767223,-289.4732666
3030.1,4.152822495,4.865057468,-289.0345154
3030.2,4.343689919,5.445398331,-288.7009888
3030.3,4.581659794,6.225944042,-289.6005554
3030.4,4.887172222,7.244218826,-292.7834167
3030.5,5.26432085,8.478517532,-298.7198792
3030.6,5.699317455,9.857932091,-307.1031189
3030.7,6.168601036,11.29948711,-317.0708313
3030.8,6.652211666,12.75201702,-327.7171631
3030.9,7.14441824,14.2197094,-338.5896301
3031,7.654461384,15.74731827,-349.8587341
3031.1,8.195638657,17.3705349,-362.0308533
3031.2,8.768161774,19.05780983,-375.3488159
3031.3,9.34606266,20.68042183,-389.2366028
3031.4,9.877776146,22.03767586,-402.1598206
3031.5,10.30343151,22.93639565,-412.0723267
3031.6,10.58252907,23.29197502,-417.2939453
3031.7,10.71854401,23.19969177,-417.3974304
3031.8,10.7665453,22.93239403,-413.6250305
3031.9,10.81714535,22.85330772,-408.5596313
3032,10.96187592,23.27582169,-405.1443787
3032.1,11.25539303,24.33335686,-405.4900818
3032.2,11.69297123,25.92388344,-410.0436707
3032.3,12.21526432,27.7612114,-417.5312195
3032.4,12.7390604,29.51339722,-425.7080994
3032.5,13.1992197,30.9628315,-432.5412292
3032.6,13.58051014,32.1076088,-437.2224121
3032.7,13.92234612,33.14949036,-440.4937744
3032.8,14.29293919,34.36935806,-444.1157837
3032.9,14.74534702,35.94961166,-449.7502441
3033,15.27817917,37.83409882,-457.838623
3033.1,15.82252407,39.70261002,-467.0711365
3033.2,16.26429176,41.08347321,-474.7537842
3033.3,16.49353027,41.55992508,-477.9367981
3033.4,16.45824051,40.97720718,-474.7880859
3033.5,16.197052,39.55284119,-465.5686951
3033.6,15.83448505,37.83499527,-452.7538757
3033.7,15.53987503,36.52295303,-440.2407837
3033.8,15.46772671,36.22586441,-431.9981995
3033.9,15.70514774,37.26128006,-430.7435913
3034,16.24750137,39.57226563,-437.1791687
3034.1,17.00935936,42.7847023,-450.0284729
3034.2,17.86161041,46.36349869,-466.7409363
3034.3,18.67532921,49.78913879,-484.4644775
3034.4,19.35324287,52.67982483,-500.8382568
3034.5,19.83923149,54.82371521,-514.3312988
3034.6,20.1091156,56.13651657,-524.1317139
3034.7,20.155056,56.59452438,-529.8212891
3034.8,19.97639084,56.19496155,-531.1318359
3034.9,19.58247757,54.96667862,-527.9619141
3035,19.00302696,53.01444626,-520.6140747
3035.1,18.29482269,50.55326462,-510.033905
3035.2,17.53493309,47.8915863,-497.7961121
3035.3,16.79865646,45.35221481,-485.7167053
3035.4,16.13075638,43.15928268,-475.1964111
3035.5,15.5247221,41.3458252,-466.5890503
3035.6,14.92274094,39.73305893,-458.9319458
3035.7,14.23945522,38.00016022,-450.230835
3035.8,13.40032101,35.81901169,-438.232605
3035.9,12.37720108,32.99519348,-421.3704224
3036,11.2042675,29.55219841,-399.4592896
3036.1,9.966432571,25.72272301,-373.8171082
3036.2,8.765760422,21.8546257,-346.7435913
3036.3,7.681830883,18.27786064,-320.5857239
3036.4,6.744539738,15.19325256,-296.8085632
3036.5,5.931232452,12.62888336,-275.4845581
3036.6,5.187943459,10.47448158,-255.4162903
3036.7,4.463149071,8.567650795,-234.8165131
3036.8,3.737376928,6.785605431,-212.2228851
3036.9,3.035316944,5.100364685,-187.2401276
3037,2.416413546,3.578763008,-160.8045349
3037.1,1.950220108,2.337167263,-134.8981171
3037.2,1.68890059,1.479751229,-111.8805771
3037.3,1.64878428,1.05094707,-93.74604797
3037.4,1.806961775,1.019653201,-81.59548187
3037.5,2.111331224,1.294451714,-75.4740448
3037.6,2.497276306,1.755868793,-74.54355621
3037.7,2.903390169,2.289016247,-77.43505859
3037.8,3.281679153,2.806165457,-82.6073761
3037.9,3.601892948,3.257604837,-88.60855865
3038,3.852255583,3.634293795,-94.23622131
3038.1,4.038771152,3.965219975,-98.65222931
3038.2,4.183289528,4.308630943,-101.494751
3038.3,4.31876421,4.73435545,-102.9675522
3038.4,4.48035717,5.297359943,-103.8292007
3038.5,4.693446159,6.00936985,-105.2065506
3038.6,4.962559223,6.821025372,-108.2299728
3038.7,5.266631126,7.62654829,-113.5952911
3038.8,5.564257145,8.294581413,-121.2327652
3038.9,5.808323383,8.716108322,-130.2515564
3039,5.964637756,8.850039482,-139.2229156
3039.1,6.026616096,8.745409012,-146.7127686
3039.2,6.019276142,8.527952194,-151.8523865
3039.3,5.990316391,8.354251862,-154.708374
3039.4,5.991652012,8.351020813,-156.2945862
3039.5,6.058746338,8.563393593,-158.2180481
3039.6,6.195636272,8.931855202,-162.0951691
3039.7,6.370816231,9.305450439,-168.9496307
3039.8,6.524806976,9.485555649,-178.7870789
3039.9,6.586428165,9.285622597,-190.4605103
3040,6.492887497,8.590061188,-201.8435364
3040.1,6.208742142,7.39821291,-210.2589417
3040.2,5.739652157,5.843547344,-213.0751343
3040.3,5.137676716,4.181754112,-208.3639832
3040.4,4.495623112,2.745150089,-195.4882202
3040.5,3.929449081,1.86739397,-175.4561157
3040.6,3.550796032,1.793128729,-150.8805542
3040.7,3.436039686,2.598829508,-125.4502258
3040.8,3.602027416,4.156868935,-102.9766083
3040.9,3.999174356,6.167362213,-86.27711487
3041,4.528059959,8.259766579,-76.2953186
3041.1,5.076690674,10.13526917,-71.84764099
3041.2,5.565720558,11.69590187,-70.18053436
3041.3,5.983160496,13.10204124,-68.1867981
3041.4,6.39233923,14.72356319,-63.81125641
3041.5,6.907388687,16.99447823,-57.04359055
3041.6,7.645114422,20.22703362,-50.04203796
3041.7,8.673815727,24.46543312,-46.31354141
3041.8,9.982092857,29.44660378,-49.3182373
3041.9,11.48191071,34.6884613,-61.14567566
3042,13.04382324,39.66585922,-81.87213135
3042.1,14.54642105,43.99101639,-109.8586044
3042.2,15.91499233,47.51189804,-142.7610168
3042.3,17.13032722,50.28311157,-178.656189
3042.4,18.20475769,52.42991257,-216.6420746
3042.5,19.14076424,53.9834671,-256.5837402
3042.6,19.89776993,54.78337097,-298.1825562
3042.7,20.38919258,54.51054382,-339.9679871
3042.8,20.51561165,52.84444809,-378.9038696
3042.9,20.21926308,49.66875839,-410.9933472
3043,19.53124428,45.21609497,-432.710907
3043.1,18.58355141,40.06500244,-442.5828857
3043.2,17.57418442,34.9722023,-442.0686035
3043.3,16.6971817,30.60627747,-435.1779175
3043.4,16.06855583,27.3029213,-426.8751831
3043.5,15.68365288,24.95849991,-420.9508362
3043.6,15.42817974,23.11717415,-418.3620911
3043.7,15.14034367,21.21687889,-416.8687134
3043.8,14.69706535,18.88425064,-412.1965637
3043.9,14.08526325,16.14496422,-400.2345886
3044,13.42556381,13.45486736,-379.2749329
3044.1,12.93735695,11.53920841,-351.2802734
3044.2,12.8604269,11.11264706,-321.6145325
3044.3,13.36688995,12.60160923,-297.3731384
3044.4,14.49971962,15.98252296,-285.0531311
3044.5,16.1604805,20.79200745,-288.5383606
3044.6,18.14650345,26.28854561,-308.1532288
3044.7,20.21764565,31.68589592,-341.0132141
3044.8,22.16363525,36.36133194,-382.3379517
3044.9,23.84781075,39.96862411,-427.0635071
3045,25.21720314,42.43786621,-471.1056824
3045.1,26.28474236,43.89366531,-511.9216003
3045.2,27.09899139,44.5475235,-548.4011841
3045.3,27.71725655,44.61369324,-580.3898926
3045.4,28.19081688,44.27025223,-608.1949463
3045.5,28.56197739,43.65764999,-632.2910767
3045.6,28.8666954,42.89128876,-653.2358398
3045.7,29.13623047,42.06753922,-671.6702271
3045.8,29.39513397,41.25753403,-688.2736816
3045.9,29.65762711,40.49727631,-703.6372681
3046,29.92637062,39.78707504,-718.1238403
3046.1,30.19599533,39.10596848,-731.8209229
3046.2,30.46013069,38.43479538,-744.6343384
3046.3,30.71767426,37.7739563,-756.4697876
3046.4,30.97420883,37.1443367,-767.3810425
3046.5,31.23751068,36.57076645,-777.5771484
3046.6,31.51006317,36.05937958,-787.2732544
3046.7,31.78371429,35.58499146,-796.4779053
3046.8,32.04050827,35.09892654,-804.8575439
3046.9,32.2600441,34.55513382,-811.7796631
3047,32.42956543,33.94086838,-816.5253296
3047.1,32.55141068,33.29544067,-818.5575562
3047.2,32.64407349,32.70835876,-817.699707
3047.3,32.73735046,32.30181503,-814.1403198
3047.4,32.8660965,32.21345901,-808.3017578
3047.5,33.06837845,32.59606552,-800.7142944
3047.6,33.39126587,33.64015961,-792.0498657
3047.7,33.90253067,35.60916138,-783.3862305
3047.8,34.70172119,38.8633461,-776.619873
3047.9,35.92211151,43.84714127,-774.8205566
3048,37.71747589,51.02571487,-782.2835693
3048.1,40.23329163,60.77721405,-804.1182251
3048.2,43.56856155,73.26725006,-845.3796387
3048.3,47.73918915,88.34398651,-909.9346313
3048.4,52.65466309,105.4904938,-999.3745728
3048.5,58.11685944,123.8571701,-1112.307251
3048.6,63.84380341,142.3753815,-1244.270996
3048.7,69.51435852,159.9308929,-1388.347534
3048.8,74.8239212,175.5582428,-1536.359131
3048.9,79.53771973,188.6089172,-1680.368042
3049,83.52809143,198.8501434,-1814.094238
3049.1,86.78592682,206.466629,-1933.878662
3049.2,89.4033432,211.9642029,-2038.932983
3049.3,91.53318787,216.0034637,-2130.83252
3049.4,93.33875275,219.21521,-2212.460449
3049.5,94.95032501,222.0569611,-2286.796143
3049.6,96.44269562,224.7554474,-2355.994629
3049.7,97.83914948,227.346405,-2421.063232
3049.8,99.13626862,229.7829895,-2482.171875
3049.9,100.3346863,232.0544586,-2539.336426
3050,101.4589386,234.2536011,-2593.040039
3050.1,102.5550537,236.5569305,-2644.406006
3050.2,103.6668396,239.12677,-2694.781494
3050.3,104.8033295,241.9858551,-2744.931641
3050.4,105.9155426,244.932724,-2794.280762
3050.5,106.896698,247.5481262,-2840.641357
3050.6,107.6084366,249.2983704,-2880.636475
3050.7,107.9219284,249.691864,-2910.656006
3050.8,107.7551422,248.4180603,-2927.905762
3050.9,107.0894775,245.4075928,-2931.06543
3051,105.9605713,240.7946472,-2920.29541
3051.1,104.4318085,234.8145752,-2896.704834
3051.2,102.5678864,227.7013245,-2861.681152
3051.3,100.4239883,219.6441498,-2816.52002
3051.4,98.0550766,210.8212585,-2762.560791
3051.5,95.53551483,201.4768524,-2701.657227
3051.6,92.97145081,191.9760132,-2636.547363
3051.7,90.49139404,182.7811584,-2570.703125
3051.8,88.21421051,174.341568,-2507.560547
3051.9,86.20922089,166.9447174,-2449.453369
3052,84.47161865,160.612915,-2396.849365
3052.1,82.93041229,155.1134949,-2348.40332
3052.2,81.48905945,150.092041,-2301.901611
3052.3,80.07875824,145.2660217,-2255.640137
3052.4,78.69432831,140.5725555,-2209.441162
3052.5,77.3891449,136.1792755,-2164.647461
3052.6,76.22773743,132.3377533,-2122.982666
3052.7,75.22028351,129.1508484,-2084.869385
3052.8,74.27767944,126.3854828,-2048.216309
3052.9,73.21987152,123.4542999,-2008.57019
3053,71.84368896,119.6100769,-1960.831543
3053.1,70.02346802,114.2824707,-1901.859009
3053.2,67.7952652,107.3994904,-1832.662354
3053.3,65.37802887,99.52480316,-1758.938477
3053.4,63.1122551,91.71979523,-1689.447388
3053.5,61.33768082,85.17118073,-1632.807617
3053.6,60.26345444,80.74421692,-1594.150757
3053.7,59.89138794,78.66619873,-1573.229492
3053.8,60.02901459,78.48760223,-1564.898193
3053.9,60.38625717,79.33615112,-1561.726563
3054,60.70870972,80.33766937,-1557.440308
3054.1,60.8832283,80.9992981,-1549.49353
3054.2,60.96665192,81.37513733,-1539.562378
3054.3,61.12819672,81.94833374,-1531.850098
3054.4,61.53969574,83.3079071,-1530.223877
3054.5,62.27272797,85.79715729,-1535.75354
3054.6,63.25492477,89.31541443,-1545.922241
3054.7,64.30414581,93.36447144,-1555.805908
3054.8,65.21695709,97.29795837,-1560.43457
3054.9,65.85995483,100.6262436,-1556.940552
3055,66.21338654,103.2075348,-1545.296997
3055.1,66.34512329,105.2254257,-1527.310669
3055.2,66.33253479,106.9745026,-1504.552612
3055.3,66.17881775,108.5806961,-1476.507568
3055.4,65.77278137,109.8158722,-1440.078369
3055.5,64.9163208,110.1117096,-1390.778198
3055.6,63.40609741,108.7675095,-1324.97583
3055.7,61.12647247,105.2434158,-1241.962036
3055.8,58.10512924,99.38833618,-1144.718628
3055.9,54.50414658,91.49256897,-1039.015747
3056,50.55440521,82.15170288,-931.3897705
3056.1,46.47129059,72.02716827,-827.1442871
3056.2,42.39719391,61.63501358,-729.4298706
3056.3,38.39899445,51.26708603,-639.7819824
3056.4,34.51594162,41.066082,-559.616394
3056.5,30.82456398,31.18762779,-491.6306152
3056.6,27.47799873,21.93750381,-440.1313782
3056.7,24.69246292,13.7935276,-409.9632263
3056.8,22.68403435,7.29370594,-404.5529175
3056.9,21.58744431,2.851816177,-424.1313782
3057,21.39944267,0.60319078,-465.1383972
3057.1,21.97670746,0.365492284,-521.1971436
3057.2,23.09009171,1.734574914,-585.2236938
3057.3,24.50864792,4.262863159,-651.668335
3057.4,26.07373428,7.628049374,-717.869812
3057.5,27.73159409,11.71328163,-784.0199585
3057.6,29.51627922,16.57499504,-851.9676514
3057.7,31.50016212,22.33679962,-923.6311035
3057.8,33.74240112,29.08128166,-999.8545532
3057.9,36.26122284,36.79966736,-1080.15918
3058,39.03770065,45.41346359,-1163.263184
3058.1,42.03917694,54.83349991,-1247.83313
3058.2,45.24077225,65.00131989,-1332.903442
3058.3,48.62863541,75.87664795,-1417.730713
3058.4,52.1838913,87.37895966,-1501.29541
3058.5,55.86125946,99.33010101,-1581.924316
3058.6,59.58128357,111.4515762,-1657.425781
3058.7,63.24667358,123.4388428,-1725.769287
3058.8,66.77737427,135.083725,-1785.94458
3058.9,70.14541626,146.3788757,-1838.472412
3059,73.38883209,157.5399933,-1885.213257
3059.1,76.5951004,168.9246979,-1928.53186
3059.2,79.86234283,180.8869629,-1970.265137
3059.3,83.2599411,193.6467743,-2011.058105
3059.4,86.8105011,207.247818,-2050.401367
3059.5,90.50186157,221.6238861,-2087.259521
3059.6,94.31825256,236.7242126,-2120.806152
3059.7,98.26651001,252.6038208,-2150.709473
3059.8,102.3742676,269.3965454,-2176.702148
3059.9,106.6537094,287.1539001,-2197.663818
3060,111.0470123,305.6197815,-2210.815674
3060.1,115.3852158,324.0687866,-2211.671631
3060.2,119.3905334,341.3250122,-2195.018555
3060.3,122.7327728,356.0006409,-2156.629639
3060.4,125.122261,366.8819275,-2094.960938
3060.5,126.4007492,373.3052979,-2012.002563
3060.6,126.5886002,375.3545227,-1912.825439
3060.7,125.865593,373.7832642,-1803.987061
3060.8,124.4931793,369.6921692,-1691.512817
3060.9,122.7138062,364.1035767,-1579.350464
3061,120.6728134,357.6234436,-1468.926025
3061.1,118.3958969,350.3326721,-1359.858521
3061.2,115.8263626,341.9353943,-1251.324951
3061.3,112.8973618,332.0673218,-1143.305908
3061.4,109.5986938,320.5959167,-1037.096313
3061.5,106.0041122,307.7612,-934.9251709
3061.6,102.2485733,294.0997925,-839.022644
3061.7,98.47244263,280.2113342,-750.7340088
3061.8,94.76657867,266.5085754,-670.1891479
3061.9,91.14990234,253.092392,-596.6687012
3062,87.59170532,239.8204651,-529.3953857
3062.1,84.06523132,226.5279694,-468.2501526
3062.2,80.60166168,213.2761383,-413.9829102
3062.3,77.31331635,200.4878082,-367.7973328
3062.4,74.37097168,188.8892517,-330.5464478
3062.5,71.94450378,179.2769318,-301.9836731
3062.6,70.13457489,172.2164917,-280.4691772
3062.7,68.9269104,167.8117523,-263.2792358
3062.8,68.18921661,165.6433563,-247.3577576
3062.9,67.70943451,164.8927307,-230.154953
3063,67.25624847,164.5831604,-210.2017212
3063.1,66.63540649,163.8289795,-187.2441254
3063.2,65.72240448,162.0003052,-161.9910278
3063.3,64.46685028,158.7701874,-135.6825256
3063.4,62.87844467,154.0740204,-109.7005005
3063.5,61.0099144,148.0445862,-85.33813477
3063.6,58.94787598,140.9741364,-63.70903397
3063.7,56.81152725,133.3112335,-45.69707108
3063.8,54.74975204,125.6574478,-31.86372757
3063.9,52.92568588,118.7146454,-22.31250191
3064,51.48522949,113.1596985,-16.5901165
3064.1,50.51770782,109.4727402,-13.72281456
3064.2,50.02554321,107.7874146,-12.42797852
3064.3,49.91928101,107.8380356,-11.4453783
3064.4,50.0440712,109.0419617,-9.860229492
3064.5,50.22883987,110.6922302,-7.287264824
3064.6,50.33779144,112.1805878,-3.852530956
3064.7,50.30230713,113.1547546,-0.006718053
3064.8,50.1209259,113.5463638,3.724719286
3064.9,49.8311882,113.4723206,6.93930912
3065,49.47098923,113.0762177,9.43614769
3065.1,49.05178452,112.4046402,11.17954159
3065.2,48.55852127,111.3897705,12.20330715
3065.3,47.97558212,109.9470215,12.51920891
3065.4,47.32277298,108.1279449,12.06453514
3065.5,46.67820358,106.2312393,10.68697834
3065.6,46.17027283,104.7893066,8.147589684
3065.7,45.93603897,104.4080353,4.132519245
3065.8,46.06087112,105.5136261,-1.713243604
3065.9,46.52539444,108.1140366,-9.706672668
3066,47.18499374,111.6863098,-19.99599266
3066.1,47.79429245,115.2525635,-32.41068649
3066.2,48.07045364,117.6286621,-46.35847473
3066.3,47.77288437,117.7574768,-60.83802032
3066.4,46.77043152,115.004837,-74.59710693
3066.5,45.07277679,109.314537,-86.40071106
3066.6,42.81748581,101.1780701,-95.31594086
3066.7,40.2212944,91.44808197,-100.9034958
3066.8,37.51665115,81.07901001,-103.2418518
3066.9,34.89728928,70.89511871,-102.7839279
3067,32.49015045,61.46109772,-100.1227646
3067.1,30.35838509,53.07950974,-95.7826767
3067.2,28.52734566,45.88557053,-90.13744354
3067.3,27.01751518,39.97523117,-83.49189758
3067.4,25.86750221,35.49766541,-76.2789917
3067.5,25.13615417,32.66727829,-69.25891113
3067.6,24.88279152,31.69028282,-63.59140778
3067.7,25.13425255,32.64071655,-60.6967392
3067.8,25.85366631,35.34531784,-61.91036224
3067.9,26.92630196,39.33718872,-68.03751373
3068,28.17219162,43.9144516,-78.98404694
3068.1,29.38551903,48.29997253,-93.6439209
3068.2,30.38989258,51.85562897,-110.1485367
3068.3,31.09084129,54.27590561,-126.4458847
3068.4,31.50543785,55.68375397,-141.0275421
3068.5,31.75529861,56.58082581,-153.5241394
3068.6,32.02201843,57.65721512,-164.8999176
